2023-01-25,21:53:05,37.507,72.2651,191.644,4,"61 km N of Khandūd, Afghanistan"
2023-01-25,21:19:09,29.7984,102.0643,10,4.4,"Western Sichuan, China"
2023-01-25,20:57:21,29.6191,102.1184,10,4.4,"45 km SSE of Kangding, China"
2023-01-25,20:51:10,29.6746,102.1543,10,4.4,"41 km SSE of Kangding, China"
2023-01-25,20:30:44,29.7128,102.0765,10,4.5,"34 km SSE of Kangding, China"
2023-01-25,20:13:06,-28.3524,-175.9795,10,5,Kermadec Islands region
2023-01-25,19:49:45,29.7656,102.0473,10,5.5,"27 km SSE of Kangding, China"
2023-01-25,19:31:08,2.8058,127.3046,50.39,4.5,Molucca Sea
2023-01-25,17:43:57,38.8208333,-122.795,2.96,2.89,"6km NW of The Geysers, CA"
2023-01-25,17:17:43,19.04966667,-155.4255,37.08,3.21,"Island of Hawaii, Hawaii"
2023-01-25,16:02:10,35.7891,79.8617,10,5.3,"146 km S of Hotan, China"
2023-01-25,15:51:50,2.8851,126.9928,45.547,4.6,"170 km NW of Tobelo, Indonesia"
2023-01-25,15:13:35,57.5059,-154.934,40.5,3.9,"Kodiak Island region, Alaska"
2023-01-25,15:09:34,-31.4512,-178.1953,37.76,5,Kermadec Islands region
2023-01-25,14:12:54,-6.1056,155.1407,158.785,4.8,"44 km WNW of Panguna, Papua New Guinea"
2023-01-25,13:48:26,44.9052,80.9957,10,4.1,"95 km N of Huocheng, China"
2023-01-25,13:19:39,55.754,-158.5617,56.2,2.5,"40 km ESE of Perryville, Alaska"
2023-01-25,13:13:38,41.2102,84.2142,10,4.6,"southern Xinjiang, China"
2023-01-25,12:46:17,-5.5069,153.6635,42.747,4.6,"201 km SE of Kokopo, Papua New Guinea"
2023-01-25,12:37:05,35.7757,28.5931,25.889,5.9,"62 km SE of Lárdos, Greece"
2023-01-25,12:01:53,19.16583333,-155.502,35.05,2.74,"4 km SSW of Pāhala, Hawaii"
2023-01-25,10:45:35,-20.2971,-177.6661,494.538,4.4,Fiji region
2023-01-25,10:39:15,18.3958,-68.8306,140,3.84,"15 km ESE of La Romana, Dominican Republic"
2023-01-25,10:38:48,33.8978333,-118.6956667,13.44,2.75,"15km S of Malibu Beach, CA"
2023-01-25,10:22:32,33.883,-118.6923333,10.98,2.9,"17km S of Malibu Beach, CA"
2023-01-25,10:03:33,33.8863333,-118.7026667,13.83,3.61,"16km S of Malibu Beach, CA"
2023-01-25,10:01:41,35.8515,-97.19116667,7.98,3.53,Oklahoma
2023-01-25,10:00:54,33.885,-118.7045,14.71,4.19,"16km S of Malibu Beach, CA"
2023-01-25,9:11:39,-3.4826,-80.7592,34.065,4.4,"23 km NNW of Zorritos, Peru"
2023-01-25,8:35:29,19.14716667,-155.369,30.36,3.59,"13 km ESE of Pāhala, Hawaii"
2023-01-25,8:22:59,19.4056,-65.8381,27,3.9,"107 km NNE of San Juan, Puerto Rico"
2023-01-25,7:48:18,37.5478333,-118.8758333,6.66,2.55,"13km SE of Mammoth Lakes, CA"
2023-01-25,7:37:56,19.22716713,-155.423996,31.93000031,2.69000006,"Island of Hawaii, Hawaii"
2023-01-25,6:46:52,18.5828,-66.7998,13,3.63,"11 km NNE of Hatillo, Puerto Rico"
2023-01-25,5:16:33,18.1205,-67.13883333,12.09,2.99,"2 km SSW of Hormigueros, Puerto Rico"
2023-01-25,5:15:30,12.9459,-88.7273,67.408,4.6,offshore El Salvador
2023-01-25,5:13:32,41.5,-112.1718333,6.87,2.79,"7 km SW of Corinne, Utah"
2023-01-25,4:48:06,-26.3612,-71.3386,19.321,4.3,"128 km W of Diego de Almagro, Chile"
2023-01-25,4:36:25,18.43,-66.3895,112,3.68,"1 km S of Vega Baja, Puerto Rico"
2023-01-25,3:57:48,56.3377,114.3667,10,4,"33 km W of Taksimo, Russia"
2023-01-25,3:35:20,9.2148,126.5496,35,4.6,"40 km E of Cortes, Philippines"
2023-01-25,1:47:20,40.5713333,-124.2338333,9.23,2.53,"3km ESE of Ferndale, CA"
2023-01-25,1:15:27,59.0989,-153.6504,101.3,3.1,"70 km SE of Pope-Vannoy Landing, Alaska"
2023-01-25,1:12:51,34.7861,14.2138,10,4.1,"118 km SSW of Żurrieq, Malta"
2023-01-25,1:00:48,37.5881,141.6819,45.602,4.8,"61 km E of Namie, Japan"
2023-01-25,0:51:39,19.26916695,-155.4111633,32.86999893,2.5,"10 km NE of Pāhala, Hawaii"
2023-01-24,23:35:54,18.86466667,-65.3465,11.06,3.18,"62 km N of Culebra, Puerto Rico"
2023-01-24,22:54:58,27.9123,139.453,507.551,4.6,"Bonin Islands, Japan region"
2023-01-24,20:33:56,31.68213056,-104.394701,6.131567383,2.6,"54 km S of Whites City, New Mexico"
2023-01-24,20:25:34,34.8994,14.3274,10,5.3,"104 km S of Żurrieq, Malta"
2023-01-24,20:17:57,3.1707,127.0414,28.893,5.3,"192 km NW of Tobelo, Indonesia"
2023-01-24,20:14:21,31.66936265,-104.378976,6.131567383,2.8,"56 km S of Whites City, New Mexico"
2023-01-24,20:12:55,2.9579,127.2868,40.251,4.5,"157 km NNW of Tobelo, Indonesia"
